nohup: 忽略输入
2025-01-12 12:26:25.049692: I tensorflow/core/util/port.cc:110] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2025-01-12 12:26:25.099338: I tensorflow/core/platform/cpu_feature_guard.cc:182] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
2025-01-12 12:26:25.860171: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
Namespace(add_num_times=2, alpha=0.4, anneal_cap=0.2, bert_mask_prob=0.3, best_metric='NDCG@10', block_num=2, cand_num=100, ch=True, context_window=2, dataset_path='data/KuaiRand/kuai.csv', decay_step=5, device='cpu', dilations=[1, 4], dropout=0.3, early_stop=True, embedding_size=32, epochs=100, eval=True, factor_num=128, gamma=0.5, hidden_size=128, hidden_size_list=[128, 128], init_method='default', is_mp=False, is_parallel=False, is_pretrain=1, item_min=10, k=20, kd=False, kernel_size=3, l2_emb=0.0, latent_dim=128, lifelong_eval=True, ll_max_itemnum=0, local_rank=None, loss_type='BPR', lr=0.0001, max_len=20, mess_dropout=0.1, metric_ks=[5, 20], model_name='mmoe', mtl_task_num=6, negsample_savefolder='./data/neg_data/', negsample_size=99, node_dropout=0.1, num_embedding=1, num_gpu=1, num_groups=4, num_heads=4, num_items=1, num_labels=1, num_ng=4, num_users=1, optimizer='default', pad_token=0, pretrain_path='', prun_rate=0, re_epochs=20, reg_1=0.0, reg_2=0.0, rho=0.5, sample='random', sample_method='high-pop', sample_ratio=0.3, save_path='./checkpoint/', seed=100, source_path='', target_path='', task=-1, task1_out=0, task2_out=0, task3_out=0, task4_out=0, task_name='mtl', task_num=4, temp=7, test_batch_size=4096, test_method='ufo', test_size=0.1, total_anneal_steps=1000, train_batch_size=4096, user_profile='gender', val_batch_size=4096, val_method='ufo', val_size=0.1111, valid_rate=100, weight_decay=0.0)
digit_columns: ['show_user_num', 'play_user_num', 'complete_play_user_num', 'valid_play_user_num'] to index
  0%|          | 0/4 [00:00<?, ?it/s] 25%|██▌       | 1/4 [00:00<00:00,  6.15it/s] 50%|█████     | 2/4 [00:00<00:00,  6.27it/s] 75%|███████▌  | 3/4 [00:00<00:00,  6.43it/s]100%|██████████| 4/4 [00:00<00:00,  6.55it/s]100%|██████████| 4/4 [00:00<00:00,  6.46it/s]
categorical_columns: ['user_id', 'video_id', 'follow_user_num_range', 'tab', 'fans_user_num_range', 'friend_user_num_range', 'author_id', 'video_type', 'music_type', 'show_user_num', 'play_user_num', 'complete_play_user_num', 'valid_play_user_num'] to index
  0%|          | 0/13 [00:00<?, ?it/s] 15%|█▌        | 2/13 [00:00<00:01, 10.26it/s] 31%|███       | 4/13 [00:00<00:01,  8.52it/s] 38%|███▊      | 5/13 [00:00<00:01,  7.17it/s] 46%|████▌     | 6/13 [00:00<00:01,  6.60it/s] 54%|█████▍    | 7/13 [00:00<00:00,  6.68it/s] 62%|██████▏   | 8/13 [00:01<00:00,  6.21it/s] 77%|███████▋  | 10/13 [00:01<00:00,  8.54it/s] 92%|█████████▏| 12/13 [00:01<00:00, 10.35it/s]100%|██████████| 13/13 [00:01<00:00,  8.72it/s]
0it [00:00, ?it/s]19it [00:00, 199.36it/s]
Epoch 1 train loss is 4.179, total scene, click auc is 0.586, like auc is 0.502, follow auc is 0.504, 5s auc is 0.592, 10s auc is 0.575, 18s auc is 0.565
Epoch 72 train loss is 2.245, total scene, click auc is 0.777, like auc is 0.768, follow auc is 0.798, 5s auc is 0.782, 10s auc is 0.781, 18s auc is 0.792
Epoch 72 val loss is 2.323, total scene, click auc is 0.756, like auc is 0.742, follow auc is 0.759, 5s auc is 0.762, 10s auc is 0.760, 18s auc is 0.770
Epoch 72 val loss is 2.245, scene 1, click auc is 0.633, like auc is 0.645, follow auc is 0.632, 5s auc is 0.651, 10s auc is 0.666, 18s auc is 0.687
Epoch 72 val loss is 2.245, scene 2, click auc is 0.705, like auc is 0.725, follow auc is 0.737, 5s auc is 0.695, 10s auc is 0.709, 18s auc is 0.729
Epoch 72 val loss is 2.245, scene 3, click auc is 0.713, like auc is 0.719, follow auc is 0.718, 5s auc is 0.715, 10s auc is 0.725, 18s auc is 0.739
Epoch 72 val loss is 2.245, scene 4, click auc is 0.694, like auc is 0.700, follow auc is 0.758, 5s auc is 0.688, 10s auc is 0.700, 18s auc is 0.700
Epoch 73 train loss is 2.242, total scene, click auc is 0.777, like auc is 0.769, follow auc is 0.798, 5s auc is 0.782, 10s auc is 0.782, 18s auc is 0.793
Epoch 73 val loss is 2.322, total scene, click auc is 0.757, like auc is 0.744, follow auc is 0.762, 5s auc is 0.763, 10s auc is 0.760, 18s auc is 0.770
Epoch 73 val loss is 2.242, scene 1, click auc is 0.634, like auc is 0.640, follow auc is 0.625, 5s auc is 0.652, 10s auc is 0.667, 18s auc is 0.688
Epoch 73 val loss is 2.242, scene 2, click auc is 0.705, like auc is 0.727, follow auc is 0.743, 5s auc is 0.695, 10s auc is 0.710, 18s auc is 0.730
Epoch 73 val loss is 2.242, scene 3, click auc is 0.713, like auc is 0.719, follow auc is 0.717, 5s auc is 0.716, 10s auc is 0.726, 18s auc is 0.739
Epoch 73 val loss is 2.242, scene 4, click auc is 0.695, like auc is 0.700, follow auc is 0.750, 5s auc is 0.689, 10s auc is 0.700, 18s auc is 0.700
Epoch 74 train loss is 2.240, total scene, click auc is 0.778, like auc is 0.770, follow auc is 0.797, 5s auc is 0.783, 10s auc is 0.783, 18s auc is 0.794
Epoch 74 val loss is 2.319, total scene, click auc is 0.757, like auc is 0.744, follow auc is 0.762, 5s auc is 0.763, 10s auc is 0.761, 18s auc is 0.770
Epoch 74 val loss is 2.240, scene 1, click auc is 0.635, like auc is 0.643, follow auc is 0.660, 5s auc is 0.653, 10s auc is 0.668, 18s auc is 0.688
Epoch 74 val loss is 2.240, scene 2, click auc is 0.706, like auc is 0.727, follow auc is 0.742, 5s auc is 0.696, 10s auc is 0.710, 18s auc is 0.730
Epoch 74 val loss is 2.240, scene 3, click auc is 0.714, like auc is 0.722, follow auc is 0.715, 5s auc is 0.717, 10s auc is 0.727, 18s auc is 0.740
Epoch 74 val loss is 2.240, scene 4, click auc is 0.695, like auc is 0.698, follow auc is 0.752, 5s auc is 0.690, 10s auc is 0.701, 18s auc is 0.701
Epoch 75 train loss is 2.237, total scene, click auc is 0.779, like auc is 0.772, follow auc is 0.799, 5s auc is 0.784, 10s auc is 0.783, 18s auc is 0.794
Epoch 75 val loss is 2.319, total scene, click auc is 0.758, like auc is 0.745, follow auc is 0.764, 5s auc is 0.764, 10s auc is 0.761, 18s auc is 0.771
Epoch 75 val loss is 2.237, scene 1, click auc is 0.635, like auc is 0.642, follow auc is 0.617, 5s auc is 0.654, 10s auc is 0.669, 18s auc is 0.689
Epoch 75 val loss is 2.237, scene 2, click auc is 0.707, like auc is 0.729, follow auc is 0.744, 5s auc is 0.697, 10s auc is 0.711, 18s auc is 0.731
Epoch 75 val loss is 2.237, scene 3, click auc is 0.714, like auc is 0.725, follow auc is 0.718, 5s auc is 0.717, 10s auc is 0.727, 18s auc is 0.741
Epoch 75 val loss is 2.237, scene 4, click auc is 0.696, like auc is 0.701, follow auc is 0.766, 5s auc is 0.690, 10s auc is 0.702, 18s auc is 0.702
Epoch 76 train loss is 2.235, total scene, click auc is 0.779, like auc is 0.773, follow auc is 0.799, 5s auc is 0.784, 10s auc is 0.784, 18s auc is 0.795
Epoch 76 val loss is 2.318, total scene, click auc is 0.758, like auc is 0.746, follow auc is 0.763, 5s auc is 0.764, 10s auc is 0.762, 18s auc is 0.771
Epoch 76 val loss is 2.235, scene 1, click auc is 0.636, like auc is 0.645, follow auc is 0.637, 5s auc is 0.654, 10s auc is 0.669, 18s auc is 0.689
Epoch 76 val loss is 2.235, scene 2, click auc is 0.707, like auc is 0.730, follow auc is 0.741, 5s auc is 0.697, 10s auc is 0.711, 18s auc is 0.732
Epoch 76 val loss is 2.235, scene 3, click auc is 0.715, like auc is 0.724, follow auc is 0.717, 5s auc is 0.718, 10s auc is 0.728, 18s auc is 0.741
Epoch 76 val loss is 2.235, scene 4, click auc is 0.697, like auc is 0.702, follow auc is 0.766, 5s auc is 0.691, 10s auc is 0.702, 18s auc is 0.702
Epoch 77 train loss is 2.233, total scene, click auc is 0.780, like auc is 0.774, follow auc is 0.801, 5s auc is 0.785, 10s auc is 0.785, 18s auc is 0.795
Epoch 77 val loss is 2.315, total scene, click auc is 0.758, like auc is 0.748, follow auc is 0.763, 5s auc is 0.764, 10s auc is 0.762, 18s auc is 0.772
Epoch 77 val loss is 2.233, scene 1, click auc is 0.637, like auc is 0.645, follow auc is 0.646, 5s auc is 0.655, 10s auc is 0.670, 18s auc is 0.691
Epoch 77 val loss is 2.233, scene 2, click auc is 0.708, like auc is 0.731, follow auc is 0.745, 5s auc is 0.698, 10s auc is 0.712, 18s auc is 0.732
Epoch 77 val loss is 2.233, scene 3, click auc is 0.716, like auc is 0.724, follow auc is 0.717, 5s auc is 0.719, 10s auc is 0.729, 18s auc is 0.743
Epoch 77 val loss is 2.233, scene 4, click auc is 0.697, like auc is 0.705, follow auc is 0.742, 5s auc is 0.691, 10s auc is 0.703, 18s auc is 0.703
Epoch 78 train loss is 2.230, total scene, click auc is 0.781, like auc is 0.775, follow auc is 0.801, 5s auc is 0.786, 10s auc is 0.785, 18s auc is 0.796
Epoch 78 val loss is 2.314, total scene, click auc is 0.759, like auc is 0.748, follow auc is 0.764, 5s auc is 0.765, 10s auc is 0.763, 18s auc is 0.772
Epoch 78 val loss is 2.230, scene 1, click auc is 0.638, like auc is 0.650, follow auc is 0.639, 5s auc is 0.656, 10s auc is 0.671, 18s auc is 0.691
Epoch 78 val loss is 2.230, scene 2, click auc is 0.708, like auc is 0.732, follow auc is 0.744, 5s auc is 0.698, 10s auc is 0.712, 18s auc is 0.733
Epoch 78 val loss is 2.230, scene 3, click auc is 0.716, like auc is 0.725, follow auc is 0.716, 5s auc is 0.719, 10s auc is 0.729, 18s auc is 0.742
Epoch 78 val loss is 2.230, scene 4, click auc is 0.698, like auc is 0.703, follow auc is 0.763, 5s auc is 0.692, 10s auc is 0.704, 18s auc is 0.704
Epoch 79 train loss is 2.228, total scene, click auc is 0.781, like auc is 0.776, follow auc is 0.801, 5s auc is 0.786, 10s auc is 0.786, 18s auc is 0.797
Epoch 79 val loss is 2.313, total scene, click auc is 0.759, like auc is 0.749, follow auc is 0.764, 5s auc is 0.765, 10s auc is 0.763, 18s auc is 0.773
Epoch 79 val loss is 2.228, scene 1, click auc is 0.639, like auc is 0.649, follow auc is 0.639, 5s auc is 0.657, 10s auc is 0.672, 18s auc is 0.692
Epoch 79 val loss is 2.228, scene 2, click auc is 0.709, like auc is 0.733, follow auc is 0.744, 5s auc is 0.699, 10s auc is 0.713, 18s auc is 0.733
Epoch 79 val loss is 2.228, scene 3, click auc is 0.717, like auc is 0.726, follow auc is 0.723, 5s auc is 0.720, 10s auc is 0.730, 18s auc is 0.744
Epoch 79 val loss is 2.228, scene 4, click auc is 0.699, like auc is 0.705, follow auc is 0.754, 5s auc is 0.693, 10s auc is 0.704, 18s auc is 0.704
Epoch 80 train loss is 2.226, total scene, click auc is 0.782, like auc is 0.777, follow auc is 0.801, 5s auc is 0.787, 10s auc is 0.786, 18s auc is 0.797
Epoch 80 val loss is 2.312, total scene, click auc is 0.760, like auc is 0.750, follow auc is 0.763, 5s auc is 0.766, 10s auc is 0.763, 18s auc is 0.773
Epoch 80 val loss is 2.226, scene 1, click auc is 0.639, like auc is 0.648, follow auc is 0.645, 5s auc is 0.658, 10s auc is 0.672, 18s auc is 0.691
Epoch 80 val loss is 2.226, scene 2, click auc is 0.710, like auc is 0.735, follow auc is 0.743, 5s auc is 0.699, 10s auc is 0.713, 18s auc is 0.734
Epoch 80 val loss is 2.226, scene 3, click auc is 0.718, like auc is 0.727, follow auc is 0.719, 5s auc is 0.720, 10s auc is 0.730, 18s auc is 0.744
Epoch 80 val loss is 2.226, scene 4, click auc is 0.699, like auc is 0.706, follow auc is 0.742, 5s auc is 0.694, 10s auc is 0.705, 18s auc is 0.705
Epoch 81 train loss is 2.223, total scene, click auc is 0.782, like auc is 0.778, follow auc is 0.802, 5s auc is 0.787, 10s auc is 0.787, 18s auc is 0.798
Epoch 81 val loss is 2.311, total scene, click auc is 0.760, like auc is 0.751, follow auc is 0.764, 5s auc is 0.766, 10s auc is 0.764, 18s auc is 0.773
Epoch 81 val loss is 2.223, scene 1, click auc is 0.640, like auc is 0.649, follow auc is 0.623, 5s auc is 0.658, 10s auc is 0.674, 18s auc is 0.693
Epoch 81 val loss is 2.223, scene 2, click auc is 0.710, like auc is 0.736, follow auc is 0.744, 5s auc is 0.700, 10s auc is 0.714, 18s auc is 0.734
Epoch 81 val loss is 2.223, scene 3, click auc is 0.718, like auc is 0.728, follow auc is 0.719, 5s auc is 0.721, 10s auc is 0.731, 18s auc is 0.744
Epoch 81 val loss is 2.223, scene 4, click auc is 0.699, like auc is 0.706, follow auc is 0.763, 5s auc is 0.694, 10s auc is 0.705, 18s auc is 0.705
Epoch 82 train loss is 2.221, total scene, click auc is 0.783, like auc is 0.779, follow auc is 0.803, 5s auc is 0.788, 10s auc is 0.787, 18s auc is 0.798
Epoch 82 val loss is 2.311, total scene, click auc is 0.760, like auc is 0.752, follow auc is 0.763, 5s auc is 0.766, 10s auc is 0.764, 18s auc is 0.774
Epoch 82 val loss is 2.221, scene 1, click auc is 0.641, like auc is 0.651, follow auc is 0.660, 5s auc is 0.659, 10s auc is 0.675, 18s auc is 0.694
Epoch 82 val loss is 2.221, scene 2, click auc is 0.711, like auc is 0.736, follow auc is 0.744, 5s auc is 0.701, 10s auc is 0.714, 18s auc is 0.735
Epoch 82 val loss is 2.221, scene 3, click auc is 0.719, like auc is 0.730, follow auc is 0.721, 5s auc is 0.722, 10s auc is 0.731, 18s auc is 0.745
Epoch 82 val loss is 2.221, scene 4, click auc is 0.701, like auc is 0.705, follow auc is 0.739, 5s auc is 0.695, 10s auc is 0.706, 18s auc is 0.706
Epoch 83 train loss is 2.219, total scene, click auc is 0.783, like auc is 0.780, follow auc is 0.804, 5s auc is 0.788, 10s auc is 0.788, 18s auc is 0.799
Epoch 83 val loss is 2.308, total scene, click auc is 0.761, like auc is 0.753, follow auc is 0.764, 5s auc is 0.767, 10s auc is 0.764, 18s auc is 0.774
Epoch 83 val loss is 2.219, scene 1, click auc is 0.642, like auc is 0.648, follow auc is 0.649, 5s auc is 0.660, 10s auc is 0.675, 18s auc is 0.694
Epoch 83 val loss is 2.219, scene 2, click auc is 0.711, like auc is 0.738, follow auc is 0.743, 5s auc is 0.701, 10s auc is 0.715, 18s auc is 0.735
Epoch 83 val loss is 2.219, scene 3, click auc is 0.720, like auc is 0.730, follow auc is 0.720, 5s auc is 0.723, 10s auc is 0.732, 18s auc is 0.745
Epoch 83 val loss is 2.219, scene 4, click auc is 0.701, like auc is 0.708, follow auc is 0.760, 5s auc is 0.695, 10s auc is 0.706, 18s auc is 0.706
Epoch 84 train loss is 2.217, total scene, click auc is 0.784, like auc is 0.781, follow auc is 0.804, 5s auc is 0.789, 10s auc is 0.788, 18s auc is 0.799
Epoch 84 val loss is 2.308, total scene, click auc is 0.761, like auc is 0.754, follow auc is 0.765, 5s auc is 0.767, 10s auc is 0.765, 18s auc is 0.775
Epoch 84 val loss is 2.217, scene 1, click auc is 0.642, like auc is 0.652, follow auc is 0.656, 5s auc is 0.661, 10s auc is 0.675, 18s auc is 0.694
Epoch 84 val loss is 2.217, scene 2, click auc is 0.711, like auc is 0.740, follow auc is 0.745, 5s auc is 0.701, 10s auc is 0.715, 18s auc is 0.736
Epoch 84 val loss is 2.217, scene 3, click auc is 0.720, like auc is 0.733, follow auc is 0.722, 5s auc is 0.723, 10s auc is 0.733, 18s auc is 0.746
Epoch 84 val loss is 2.217, scene 4, click auc is 0.701, like auc is 0.709, follow auc is 0.748, 5s auc is 0.696, 10s auc is 0.707, 18s auc is 0.707
Epoch 85 train loss is 2.215, total scene, click auc is 0.784, like auc is 0.782, follow auc is 0.804, 5s auc is 0.789, 10s auc is 0.789, 18s auc is 0.800
Epoch 85 val loss is 2.307, total scene, click auc is 0.762, like auc is 0.755, follow auc is 0.763, 5s auc is 0.767, 10s auc is 0.765, 18s auc is 0.775
Epoch 85 val loss is 2.215, scene 1, click auc is 0.643, like auc is 0.653, follow auc is 0.641, 5s auc is 0.661, 10s auc is 0.676, 18s auc is 0.696
Epoch 85 val loss is 2.215, scene 2, click auc is 0.712, like auc is 0.739, follow auc is 0.742, 5s auc is 0.702, 10s auc is 0.716, 18s auc is 0.736
Epoch 85 val loss is 2.215, scene 3, click auc is 0.721, like auc is 0.732, follow auc is 0.718, 5s auc is 0.723, 10s auc is 0.733, 18s auc is 0.747
Epoch 85 val loss is 2.215, scene 4, click auc is 0.703, like auc is 0.710, follow auc is 0.760, 5s auc is 0.696, 10s auc is 0.707, 18s auc is 0.707
Epoch 86 train loss is 2.213, total scene, click auc is 0.785, like auc is 0.783, follow auc is 0.806, 5s auc is 0.790, 10s auc is 0.789, 18s auc is 0.800
Epoch 86 val loss is 2.305, total scene, click auc is 0.762, like auc is 0.755, follow auc is 0.767, 5s auc is 0.768, 10s auc is 0.765, 18s auc is 0.775
Epoch 86 val loss is 2.213, scene 1, click auc is 0.643, like auc is 0.655, follow auc is 0.616, 5s auc is 0.661, 10s auc is 0.676, 18s auc is 0.695
Epoch 86 val loss is 2.213, scene 2, click auc is 0.712, like auc is 0.740, follow auc is 0.748, 5s auc is 0.702, 10s auc is 0.716, 18s auc is 0.736
Epoch 86 val loss is 2.213, scene 3, click auc is 0.721, like auc is 0.731, follow auc is 0.719, 5s auc is 0.724, 10s auc is 0.733, 18s auc is 0.747
Epoch 86 val loss is 2.213, scene 4, click auc is 0.702, like auc is 0.710, follow auc is 0.753, 5s auc is 0.697, 10s auc is 0.708, 18s auc is 0.708
Epoch 87 train loss is 2.211, total scene, click auc is 0.785, like auc is 0.784, follow auc is 0.805, 5s auc is 0.790, 10s auc is 0.790, 18s auc is 0.801
Epoch 87 val loss is 2.305, total scene, click auc is 0.762, like auc is 0.757, follow auc is 0.764, 5s auc is 0.768, 10s auc is 0.766, 18s auc is 0.775
Epoch 87 val loss is 2.211, scene 1, click auc is 0.644, like auc is 0.653, follow auc is 0.663, 5s auc is 0.662, 10s auc is 0.677, 18s auc is 0.697
Epoch 87 val loss is 2.211, scene 2, click auc is 0.713, like auc is 0.742, follow auc is 0.745, 5s auc is 0.703, 10s auc is 0.716, 18s auc is 0.737
Epoch 87 val loss is 2.211, scene 3, click auc is 0.722, like auc is 0.734, follow auc is 0.719, 5s auc is 0.725, 10s auc is 0.734, 18s auc is 0.747
Epoch 87 val loss is 2.211, scene 4, click auc is 0.703, like auc is 0.709, follow auc is 0.754, 5s auc is 0.697, 10s auc is 0.708, 18s auc is 0.708
Epoch 88 train loss is 2.209, total scene, click auc is 0.786, like auc is 0.785, follow auc is 0.807, 5s auc is 0.791, 10s auc is 0.790, 18s auc is 0.801
Epoch 88 val loss is 2.302, total scene, click auc is 0.762, like auc is 0.758, follow auc is 0.764, 5s auc is 0.768, 10s auc is 0.766, 18s auc is 0.776
Epoch 88 val loss is 2.209, scene 1, click auc is 0.645, like auc is 0.656, follow auc is 0.649, 5s auc is 0.663, 10s auc is 0.678, 18s auc is 0.698
Epoch 88 val loss is 2.209, scene 2, click auc is 0.713, like auc is 0.743, follow auc is 0.745, 5s auc is 0.703, 10s auc is 0.717, 18s auc is 0.737
Epoch 88 val loss is 2.209, scene 3, click auc is 0.722, like auc is 0.735, follow auc is 0.719, 5s auc is 0.725, 10s auc is 0.735, 18s auc is 0.748
Epoch 88 val loss is 2.209, scene 4, click auc is 0.704, like auc is 0.714, follow auc is 0.749, 5s auc is 0.698, 10s auc is 0.709, 18s auc is 0.709
Epoch 89 train loss is 2.207, total scene, click auc is 0.786, like auc is 0.786, follow auc is 0.806, 5s auc is 0.791, 10s auc is 0.791, 18s auc is 0.802
Epoch 89 val loss is 2.302, total scene, click auc is 0.763, like auc is 0.758, follow auc is 0.765, 5s auc is 0.769, 10s auc is 0.766, 18s auc is 0.776
Epoch 89 val loss is 2.207, scene 1, click auc is 0.645, like auc is 0.656, follow auc is 0.642, 5s auc is 0.663, 10s auc is 0.678, 18s auc is 0.698
Epoch 89 val loss is 2.207, scene 2, click auc is 0.714, like auc is 0.743, follow auc is 0.747, 5s auc is 0.703, 10s auc is 0.717, 18s auc is 0.738
Epoch 89 val loss is 2.207, scene 3, click auc is 0.722, like auc is 0.733, follow auc is 0.722, 5s auc is 0.726, 10s auc is 0.736, 18s auc is 0.748
Epoch 89 val loss is 2.207, scene 4, click auc is 0.704, like auc is 0.712, follow auc is 0.746, 5s auc is 0.698, 10s auc is 0.709, 18s auc is 0.709
Epoch 90 train loss is 2.206, total scene, click auc is 0.787, like auc is 0.787, follow auc is 0.807, 5s auc is 0.792, 10s auc is 0.791, 18s auc is 0.802
Epoch 90 val loss is 2.302, total scene, click auc is 0.763, like auc is 0.759, follow auc is 0.764, 5s auc is 0.769, 10s auc is 0.767, 18s auc is 0.777
Epoch 90 val loss is 2.206, scene 1, click auc is 0.645, like auc is 0.657, follow auc is 0.649, 5s auc is 0.664, 10s auc is 0.679, 18s auc is 0.698
Epoch 90 val loss is 2.206, scene 2, click auc is 0.714, like auc is 0.745, follow auc is 0.746, 5s auc is 0.704, 10s auc is 0.717, 18s auc is 0.738
Epoch 90 val loss is 2.206, scene 3, click auc is 0.722, like auc is 0.734, follow auc is 0.713, 5s auc is 0.726, 10s auc is 0.735, 18s auc is 0.749
Epoch 90 val loss is 2.206, scene 4, click auc is 0.705, like auc is 0.715, follow auc is 0.743, 5s auc is 0.699, 10s auc is 0.710, 18s auc is 0.710
Epoch 91 train loss is 2.204, total scene, click auc is 0.787, like auc is 0.788, follow auc is 0.808, 5s auc is 0.792, 10s auc is 0.792, 18s auc is 0.803
Epoch 91 val loss is 2.301, total scene, click auc is 0.763, like auc is 0.760, follow auc is 0.764, 5s auc is 0.769, 10s auc is 0.767, 18s auc is 0.777
Epoch 91 val loss is 2.204, scene 1, click auc is 0.646, like auc is 0.659, follow auc is 0.636, 5s auc is 0.664, 10s auc is 0.679, 18s auc is 0.698
Epoch 91 val loss is 2.204, scene 2, click auc is 0.714, like auc is 0.746, follow auc is 0.744, 5s auc is 0.704, 10s auc is 0.718, 18s auc is 0.738
Epoch 91 val loss is 2.204, scene 3, click auc is 0.723, like auc is 0.736, follow auc is 0.721, 5s auc is 0.727, 10s auc is 0.736, 18s auc is 0.750
Epoch 91 val loss is 2.204, scene 4, click auc is 0.705, like auc is 0.714, follow auc is 0.761, 5s auc is 0.699, 10s auc is 0.710, 18s auc is 0.710
Epoch 92 train loss is 2.202, total scene, click auc is 0.788, like auc is 0.789, follow auc is 0.808, 5s auc is 0.792, 10s auc is 0.792, 18s auc is 0.803
Epoch 92 val loss is 2.300, total scene, click auc is 0.764, like auc is 0.761, follow auc is 0.765, 5s auc is 0.769, 10s auc is 0.767, 18s auc is 0.777
Epoch 92 val loss is 2.202, scene 1, click auc is 0.647, like auc is 0.660, follow auc is 0.668, 5s auc is 0.665, 10s auc is 0.679, 18s auc is 0.698
Epoch 92 val loss is 2.202, scene 2, click auc is 0.715, like auc is 0.747, follow auc is 0.744, 5s auc is 0.705, 10s auc is 0.718, 18s auc is 0.738
Epoch 92 val loss is 2.202, scene 3, click auc is 0.724, like auc is 0.736, follow auc is 0.715, 5s auc is 0.727, 10s auc is 0.737, 18s auc is 0.750
Epoch 92 val loss is 2.202, scene 4, click auc is 0.705, like auc is 0.715, follow auc is 0.764, 5s auc is 0.699, 10s auc is 0.710, 18s auc is 0.710
Epoch 93 train loss is 2.201, total scene, click auc is 0.788, like auc is 0.790, follow auc is 0.809, 5s auc is 0.793, 10s auc is 0.792, 18s auc is 0.803
Epoch 93 val loss is 2.299, total scene, click auc is 0.764, like auc is 0.762, follow auc is 0.767, 5s auc is 0.770, 10s auc is 0.767, 18s auc is 0.777
Epoch 93 val loss is 2.201, scene 1, click auc is 0.648, like auc is 0.661, follow auc is 0.646, 5s auc is 0.666, 10s auc is 0.680, 18s auc is 0.699
Epoch 93 val loss is 2.201, scene 2, click auc is 0.715, like auc is 0.748, follow auc is 0.749, 5s auc is 0.705, 10s auc is 0.718, 18s auc is 0.739
Epoch 93 val loss is 2.201, scene 3, click auc is 0.724, like auc is 0.735, follow auc is 0.717, 5s auc is 0.728, 10s auc is 0.737, 18s auc is 0.750
Epoch 93 val loss is 2.201, scene 4, click auc is 0.706, like auc is 0.716, follow auc is 0.760, 5s auc is 0.700, 10s auc is 0.711, 18s auc is 0.711
Epoch 94 train loss is 2.199, total scene, click auc is 0.788, like auc is 0.790, follow auc is 0.810, 5s auc is 0.793, 10s auc is 0.793, 18s auc is 0.804
Epoch 94 val loss is 2.299, total scene, click auc is 0.764, like auc is 0.763, follow auc is 0.765, 5s auc is 0.770, 10s auc is 0.768, 18s auc is 0.778
Epoch 94 val loss is 2.199, scene 1, click auc is 0.648, like auc is 0.659, follow auc is 0.644, 5s auc is 0.666, 10s auc is 0.680, 18s auc is 0.700
Epoch 94 val loss is 2.199, scene 2, click auc is 0.715, like auc is 0.749, follow auc is 0.747, 5s auc is 0.705, 10s auc is 0.719, 18s auc is 0.739
Epoch 94 val loss is 2.199, scene 3, click auc is 0.724, like auc is 0.737, follow auc is 0.718, 5s auc is 0.728, 10s auc is 0.738, 18s auc is 0.750
Epoch 94 val loss is 2.199, scene 4, click auc is 0.706, like auc is 0.718, follow auc is 0.753, 5s auc is 0.700, 10s auc is 0.711, 18s auc is 0.711
Epoch 95 train loss is 2.198, total scene, click auc is 0.789, like auc is 0.791, follow auc is 0.810, 5s auc is 0.793, 10s auc is 0.793, 18s auc is 0.804
Epoch 95 val loss is 2.298, total scene, click auc is 0.764, like auc is 0.764, follow auc is 0.767, 5s auc is 0.770, 10s auc is 0.768, 18s auc is 0.778
Epoch 95 val loss is 2.198, scene 1, click auc is 0.648, like auc is 0.664, follow auc is 0.643, 5s auc is 0.667, 10s auc is 0.681, 18s auc is 0.700
Epoch 95 val loss is 2.198, scene 2, click auc is 0.716, like auc is 0.750, follow auc is 0.749, 5s auc is 0.705, 10s auc is 0.719, 18s auc is 0.740
Epoch 95 val loss is 2.198, scene 3, click auc is 0.725, like auc is 0.736, follow auc is 0.720, 5s auc is 0.728, 10s auc is 0.738, 18s auc is 0.751
Epoch 95 val loss is 2.198, scene 4, click auc is 0.707, like auc is 0.719, follow auc is 0.747, 5s auc is 0.701, 10s auc is 0.712, 18s auc is 0.712
Epoch 96 train loss is 2.196, total scene, click auc is 0.789, like auc is 0.792, follow auc is 0.811, 5s auc is 0.794, 10s auc is 0.793, 18s auc is 0.805
Epoch 96 val loss is 2.298, total scene, click auc is 0.764, like auc is 0.763, follow auc is 0.767, 5s auc is 0.770, 10s auc is 0.768, 18s auc is 0.778
Epoch 96 val loss is 2.196, scene 1, click auc is 0.648, like auc is 0.665, follow auc is 0.639, 5s auc is 0.667, 10s auc is 0.682, 18s auc is 0.700
Epoch 96 val loss is 2.196, scene 2, click auc is 0.716, like auc is 0.749, follow auc is 0.750, 5s auc is 0.706, 10s auc is 0.719, 18s auc is 0.740
Epoch 96 val loss is 2.196, scene 3, click auc is 0.725, like auc is 0.736, follow auc is 0.716, 5s auc is 0.729, 10s auc is 0.738, 18s auc is 0.751
